time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-10.8185976703,5.35346002008,26.3258889841,0.342800861999,0.484588257709,0.0,-8.86591287268,4.99681498081,3.61832759734,0.100962197022,0.145041667262,0.0,435.0705778897683,435.934581665354,434.1631823373632,435.7319383179625
4.499999999999992,-11.3585512143,5.65700954394,26.5372629261,0.348663530036,0.494076800577,0.0,-9.13325803423,5.12128959422,3.42642691034,0.0902600732323,0.176217493448,0.0,443.0373907623698,445.61714645541264,445.1085656026758,444.23965578709783
4.559999999999991,-11.9132607807,5.96706873894,26.7344131365,0.354727654755,0.505202200854,0.0,-9.35804369231,5.21389989493,3.1447946818,0.116801583217,0.199351304052,0.0,411.25613478788364,413.3366229842232,409.834133526757,412.1968012575643
4.6199999999999894,-12.4844442528,6.28440866753,26.919261824,0.361742083454,0.517572108133,0.0,-9.68195627776,5.3636167836,3.01477722285,0.117117239828,0.217136300053,0.0,470.8063690033257,472.21959986946575,473.00643225587504,473.0420861211374
4.679999999999988,-13.0756296511,6.61091124538,27.096631796,0.368737720834,0.530805290043,0.0,-10.0247011179,5.5191848182,2.89518987062,0.115527322235,0.226624470939,0.0,480.73450145937915,481.49713349203245,481.43588872300404,481.32655946106917
4.739999999999987,-13.686288937,6.94589166861,27.2644714322,0.376416005797,0.543966303042,0.0,-10.3312346585,5.64632801221,2.69765307775,0.145401819749,0.198016860603,0.0,459.2743334492947,457.0440271465746,456.7665543290503,459.15762649650276
4.799999999999986,-14.3139831156,7.28750763977,27.4178337756,0.385249759684,0.556357722886,0.0,-10.5927193031,5.74060613783,2.41335785677,0.150650231104,0.21962225071,0.0,426.4778851841795,428.36326327716307,428.475548361773,428.94285885340315
4.859999999999984,-14.959313277,7.6357974804,27.5565541632,0.394474081991,0.569943963212,0.0,-10.9187645053,5.86848910024,2.20856318636,0.159286742067,0.237408512527,0.0,461.1313058631829,462.5830944582679,464.44739894897174,465.1456431988622
4.919999999999983,-15.622716001,7.9906920835,27.680288374,0.404050485356,0.583978900825,0.0,-11.1953673982,5.96089645095,1.91450811369,0.160238293305,0.225827593863,0.0,433.535657053369,432.6170310219007,432.56943380991515,432.6745394031753
4.979999999999982,-16.3019856008,8.35052216163,27.7848910297,0.413430383155,0.598011843837,0.0,-11.4477904795,6.03305324687,1.57124088125,0.147088807681,0.246428129533,0.0,414.6956857822231,416.5601219859621,415.9759538539178,414.84718664130355
5.0399999999999805,-16.9991682856,8.71612431175,27.8721590455,0.421989247936,0.612477406976,0.0,-11.7919756964,6.15281511064,1.33538171873,0.131839748571,0.227444713363,0.0,465.45914380209194,464.025426208467,464.6043991541109,463.4246517058227
